Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
272.3629197,C067,169.8453397,-5.316918902,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-4.78876944,487.3806144
272.7073931,C066,170.0480952,-5.329047072,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-4.803757437,486.4276867
273.0518665,C047,170.2508506,-5.341175243,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-4.818745434,485.4747591
273.39634,C033,170.4536061,-5.353303413,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-4.833733431,484.5218314
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
273.7408134,C037,170.6563615,-5.365431583,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-4.848721428,483.5689037
274.0852869,C029,170.859117,-5.377559754,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-4.863709425,482.6159761
274.4297603,C019,171.0618725,-5.389687924,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-4.878697422,481.6630484
274.7742337,C014,171.2646279,-5.401816094,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-4.893685419,480.7101207
275.1187072,C012,171.4673834,-5.413944265,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-4.908673416,479.7571931
275.4631806,C006,171.6701388,-5.426072435,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-4.923661413,478.8042654
275.807654,C078,171.8728943,-5.438200605,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-4.93864941,477.8513377
276.1521275,C095,172.0756497,-5.450328776,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-4.953637407,476.89841
276.4966009,C040,172.2784052,-5.462456946,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-4.968625404,475.9454824
276.8410743,C023,172.4811606,-5.474585116,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-4.983613402,474.9925547
277.1855478,C040,172.6839161,-5.486713287,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-4.998601399,474.039627
277.5300212,C040,172.8866715,-5.498841457,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-5.013589396,473.0866994
277.8744947,C074,173.089427,-5.510969627,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-5.028577393,472.1337717
278.2189681,C009,173.2921824,-5.523097798,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-5.04356539,471.180844
278.5634415,C029,173.4949379,-5.535225968,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-5.058553387,470.2279164
278.907915,C065,173.6976934,-5.547354138,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-5.073541384,469.2749887
279.2523884,C055,173.9004488,-5.559482309,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-5.088529381,468.322061
279.5968618,C013,174.1032043,-5.571610479,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-5.103517378,467.3691334
279.9413353,C097,174.3059597,-5.583738649,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-5.118505375,466.4162057
280.2858087,C054,174.5087152,-5.59586682,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-5.133493372,465.463278
280.6302822,C054,174.7114706,-5.60799499,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-5.148481369,464.5103503
280.9747556,C020,174.9142261,-5.62012316,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-5.163469366,463.5574227
281.319229,C047,175.1169815,-5.632251331,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-5.178457364,462.604495
281.6637025,C044,175.319737,-5.644379501,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-5.193445361,461.6515673
282.0081759,C063,175.5224924,-5.656507671,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-5.208433358,460.6986397
282.3526493,C023,175.7252479,-5.668635842,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-5.223421355,459.745712
282.6971228,C045,175.9280033,-5.680764012,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-5.238409352,458.7927843
283.0415962,C013,176.1307588,-5.692892182,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-5.253397349,457.8398567
283.3860697,C099,176.3335142,-5.705020353,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-5.268385346,456.886929
283.7305431,C064,176.5362697,-5.717148523,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-5.283373343,455.9340013
284.0750165,C036,176.7390252,-5.729276693,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-5.29836134,454.9810737
284.41949,C047,176.9417806,-5.741404864,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-5.313349337,454.028146
284.7639634,C065,177.1445361,-5.753533034,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-5.328337334,453.0752183
285.1084368,C097,177.3472915,-5.765661204,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-5.343325331,452.1222906
285.4529103,C041,177.550047,-5.777789375,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-5.358313328,451.169363
285.7973837,C091,177.7528024,-5.789917545,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-5.373301326,450.2164353
286.1418571,C024,177.9555579,-5.802045715,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-5.388289323,449.2635076
286.4863306,C013,178.1583133,-5.814173886,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-5.40327732,448.31058
286.830804,C042,178.3610688,-5.826302056,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-5.418265317,447.3576523
287.1752775,C056,178.5638242,-5.838430226,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-5.433253314,446.4047246
287.5197509,C069,178.7665797,-5.850558397,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-5.448241311,445.451797
287.8642243,C071,178.9693351,-5.862686567,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-5.463229308,444.4988693
288.2086978,C037,179.1720906,-5.874814738,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-5.478217305,443.5459416
288.5531712,C072,179.374846,-5.886942908,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-5.493205302,442.593014
288.8976446,C044,179.5776015,-5.899071078,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-5.508193299,441.6400863
289.2421181,C072,179.780357,-5.911199249,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-5.523181296,440.6871586
289.5865915,C096,179.9831124,-5.923327419,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-5.538169293,439.7342309
289.931065,C011,180.1858679,-5.935455589,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-5.55315729,438.7813033
290.2755384,C090,180.3886233,-5.94758376,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-5.568145288,437.8283756
290.6200118,C059,180.5913788,-5.95971193,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-5.583133285,436.8754479
290.9644853,C018,180.7941342,-5.9718401,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-5.598121282,435.9225203
291.3089587,C088,180.9968897,-5.983968271,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-5.613109279,434.9695926
291.6534321,C056,181.1996451,-5.996096441,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-5.628097276,434.0166649
291.9979056,C091,181.4024006,-6.008224611,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-5.643085273,433.0637373
292.342379,C059,181.605156,-6.020352782,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-5.65807327,432.1108096
292.6868525,C015,181.8079115,-6.032480952,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-5.673061267,431.1578819
293.0313259,C050,182.0106669,-6.044609122,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-5.688049264,430.2049542
293.3757993,C080,182.2134224,-6.056737293,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-5.703037261,429.2520266
293.7202728,C090,182.4161779,-6.068865463,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-5.718025258,428.2990989
294.0647462,C017,182.6189333,-6.080993633,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-5.733013255,427.3461712
294.4092196,C029,182.8216888,-6.093121804,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-5.748001252,426.3932436
294.7536931,C077,183.0244442,-6.105249974,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-5.76298925,425.4403159
295.0981665,C067,183.2271997,-6.117378144,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-5.777977247,424.4873882
295.4426399,C066,183.4299551,-6.129506315,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-5.792965244,423.5344606
295.7871134,C047,183.6327106,-6.141634485,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-5.807953241,422.5815329
296.1315868,C033,183.835466,-6.153762655,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-5.822941238,421.6286052
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
296.4760603,C037,184.0382215,-6.165890826,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-5.837929235,420.6756776
296.8205337,C029,184.2409769,-6.178018996,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-5.852917232,419.7227499
297.1650071,C019,184.4437324,-6.190147166,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-5.867905229,418.7698222
297.5094806,C014,184.6464878,-6.202275337,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-5.882893226,417.8168945
297.853954,C012,184.8492433,-6.214403507,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-5.897881223,416.8639669
298.1984274,C006,185.0519987,-6.226531677,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-5.91286922,415.9110392
298.5429009,C078,185.2547542,-6.238659848,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-5.927857217,414.9581115
298.8873743,C095,185.4575097,-6.250788018,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-5.942845214,414.0051839
299.2318478,C040,185.6602651,-6.262916188,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-5.957833212,413.0522562
299.5763212,C023,185.8630206,-6.275044359,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-5.972821209,412.0993285
299.9207946,C040,186.065776,-6.287172529,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-5.987809206,411.1464009
300.2652681,C040,186.2685315,-6.299300699,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-6.002797203,410.1934732
300.6097415,C074,186.4712869,-6.31142887,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-6.0177852,409.2405455
300.9542149,C009,186.6740424,-6.32355704,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-6.032773197,408.2876179
301.2986884,C029,186.8767978,-6.33568521,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-6.047761194,407.3346902
301.6431618,C065,187.0795533,-6.347813381,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-6.062749191,406.3817625
301.9876353,C055,187.2823087,-6.359941551,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-6.077737188,405.4288348
302.3321087,C013,187.4850642,-6.372069721,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-6.092725185,404.4759072
302.6765821,C097,187.6878196,-6.384197892,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-6.107713182,403.5229795
303.0210556,C054,187.8905751,-6.396326062,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-6.122701179,402.5700518
303.365529,C054,188.0933306,-6.408454232,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-6.137689176,401.6171242
303.7100024,C020,188.296086,-6.420582403,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-6.152677174,400.6641965
304.0544759,C047,188.4988415,-6.432710573,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-6.167665171,399.7112688
304.3989493,C044,188.7015969,-6.444838743,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-6.182653168,398.7583412
304.7434227,C063,188.9043524,-6.456966914,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-6.197641165,397.8054135
305.0878962,C023,189.1071078,-6.469095084,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-6.212629162,396.8524858
305.4323696,C045,189.3098633,-6.481223254,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-6.227617159,395.8995582
305.7768431,C013,189.5126187,-6.493351425,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-6.242605156,394.9466305
306.1213165,C099,189.7153742,-6.505479595,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-6.257593153,393.9937028
306.4657899,C064,189.9181296,-6.517607765,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-6.27258115,393.0407751
306.8102634,C036,190.1208851,-6.529735936,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-6.287569147,392.0878475
307.1547368,C047,190.3236405,-6.541864106,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-6.302557144,391.1349198
307.4992102,C065,190.526396,-6.553992276,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-6.317545141,390.1819921
307.8436837,C097,190.7291514,-6.566120447,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-6.332533139,389.2290645
308.1881571,C041,190.9319069,-6.578248617,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-6.347521136,388.2761368
308.5326306,C091,191.1346624,-6.590376787,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-6.362509133,387.3232091
308.877104,C024,191.3374178,-6.602504958,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-6.37749713,386.3702815
309.2215774,C013,191.5401733,-6.614633128,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-6.392485127,385.4173538
309.5660509,C042,191.7429287,-6.626761298,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-6.407473124,384.4644261
309.9105243,C056,191.9456842,-6.638889469,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-6.422461121,383.5114985
310.2549977,C069,192.1484396,-6.651017639,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-6.437449118,382.5585708
310.5994712,C071,192.3511951,-6.663145809,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-6.452437115,381.6056431
310.9439446,C037,192.5539505,-6.67527398,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-6.467425112,380.6527154
311.288418,C072,192.756706,-6.68740215,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-6.482413109,379.6997878
311.6328915,C044,192.9594614,-6.69953032,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-6.497401106,378.7468601
311.9773649,C072,193.1622169,-6.711658491,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-6.512389103,377.7939324
312.3218384,C096,193.3649723,-6.723786661,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-6.527377101,376.8410048
312.6663118,C011,193.5677278,-6.735914831,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-6.542365098,375.8880771
313.0107852,C090,193.7704832,-6.748043002,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-6.557353095,374.9351494
313.3552587,C059,193.9732387,-6.760171172,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-6.572341092,373.9822218
313.6997321,C018,194.1759942,-6.772299342,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-6.587329089,373.0292941
314.0442055,C088,194.3787496,-6.784427513,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-6.602317086,372.0763664
314.388679,C056,194.5815051,-6.796555683,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-6.617305083,371.1234388
314.7331524,C091,194.7842605,-6.808683853,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-6.63229308,370.1705111
315.0776259,C059,194.987016,-6.820812024,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-6.647281077,369.2175834
315.4220993,C015,195.1897714,-6.832940194,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-6.662269074,368.2646557
315.7665727,C050,195.3925269,-6.845068364,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-6.677257071,367.3117281
316.1110462,C080,195.5952823,-6.857196535,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-6.692245068,366.3588004
316.4555196,C090,195.7980378,-6.869324705,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-6.707233065,365.4058727
316.799993,C017,196.0007932,-6.881452875,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-6.722221063,364.4529451
317.1444665,C029,196.2035487,-6.893581046,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-6.73720906,363.5000174
317.4889399,C077,196.4063041,-6.905709216,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-6.752197057,362.5470897
317.8334134,C067,196.6090596,-6.917837386,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-6.767185054,361.5941621
318.1778868,C066,196.8118151,-6.929965557,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-6.782173051,360.6412344
318.5223602,C047,197.0145705,-6.942093727,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-6.797161048,359.6883067
318.8668337,C033,197.217326,-6.954221898,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-6.812149045,358.735379
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
319.2113071,C037,197.4200814,-6.966350068,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-6.827137042,357.7824514
319.5557805,C029,197.6228369,-6.978478238,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-6.842125039,356.8295237
319.900254,C019,197.8255923,-6.990606409,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-6.857113036,355.876596
320.2447274,C014,198.0283478,-7.002734579,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-6.872101033,354.9236684
320.5892008,C012,198.2311032,-7.014862749,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-6.88708903,353.9707407
320.9336743,C006,198.4338587,-7.02699092,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-6.902077027,353.017813
321.2781477,C078,198.6366141,-7.03911909,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-6.917065025,352.0648854
321.6226212,C095,198.8393696,-7.05124726,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-6.932053022,351.1119577
321.9670946,C040,199.042125,-7.063375431,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-6.947041019,350.15903
322.311568,C023,199.2448805,-7.075503601,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-6.962029016,349.2061024
322.6560415,C040,199.4476359,-7.087631771,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-6.977017013,348.2531747
323.0005149,C040,199.6503914,-7.099759942,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-6.99200501,347.300247
323.3449883,C074,199.8531469,-7.111888112,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-7.006993007,346.3473193
323.6894618,C009,200.0559023,-7.124016282,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-7.021981004,345.3943917
324.0339352,C029,200.2586578,-7.136144453,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-7.036969001,344.441464
324.3784087,C065,200.4614132,-7.148272623,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-7.051956998,343.4885363
324.7228821,C055,200.6641687,-7.160400793,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-7.066944995,342.5356087
325.0673555,C013,200.8669241,-7.172528964,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-7.081932992,341.582681
325.411829,C097,201.0696796,-7.184657134,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-7.096920989,340.6297533
325.7563024,C054,201.272435,-7.196785304,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-7.111908987,339.6768257
326.1007758,C054,201.4751905,-7.208913475,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-7.126896984,338.723898
326.4452493,C020,201.6779459,-7.221041645,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-7.141884981,337.7709703
326.7897227,C047,201.8807014,-7.233169815,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-7.156872978,336.8180427
327.1341962,C044,202.0834568,-7.245297986,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-7.171860975,335.865115
327.4786696,C063,202.2862123,-7.257426156,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-7.186848972,334.9121873
327.823143,C023,202.4889677,-7.269554326,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-7.201836969,333.9592596
328.1676165,C045,202.6917232,-7.281682497,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-7.216824966,333.006332
328.5120899,C013,202.8944787,-7.293810667,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-7.231812963,332.0534043
328.8565633,C099,203.0972341,-7.305938837,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-7.24680096,331.1004766
329.2010368,C064,203.2999896,-7.318067008,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-7.261788957,330.147549
329.5455102,C036,203.502745,-7.330195178,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-7.276776954,329.1946213
329.8899836,C047,203.7055005,-7.342323348,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-7.291764951,328.2416936
330.2344571,C065,203.9082559,-7.354451519,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-7.306752949,327.288766
330.5789305,C097,204.1110114,-7.366579689,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-7.321740946,326.3358383
330.923404,C041,204.3137668,-7.378707859,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-7.336728943,325.3829106
331.2678774,C091,204.5165223,-7.39083603,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-7.35171694,324.429983
331.6123508,C024,204.7192777,-7.4029642,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-7.366704937,323.4770553
331.9568243,C013,204.9220332,-7.41509237,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-7.381692934,322.5241276
